Boleracea_gene,NCBI_gene
Bo7g031220,106305358
Bo7g012820,106305359
Bo7g100910,106305361
Bo7g117260,106305362
Bo7g045780,106305367
Bo7g114130,106305368
Bo1g020200,106305369
Bo7g065180,106305370
Bo7g111480,106305371
Bo7g111460,106305372
Bo7g111470,106305373
Bo7g111440,106305374
Bo7g111500,106305376
Bo7g111490,106305377
Bo7g081680,106305378
Bo7g114680,106305379
Bo7g111930,106305383
Bo1g020190,106305384
Bo7g105970,106305386
Bo7g092880,106305389
Bo7g070230,106305391
Bo7g095480,106305395
Bo2g108660,106305396
Bo1g020170,106305397
Bo7g064440,106305398
Bo7g080780,106305399
Bo7g110290,106305400
Bo7g021710,106305401
Bo7g111860,106305402
Bo7g039190,106305403
Bo7g080230,106305405
Bo7g048240,106305406
Bo7g088830,106305409
Bo7g003810,106305410
Bo7g114770,106305411
Bo1g019160,106305414
Bo1g020100,106305415
Bo7g056200,106305416
Bo7g095180,106305417
Bo7g118100,106305419
Bo7g050500,106305420
Bo7g108000,106305422
Bo7g104240,106305423
Bo7g098940,106305424
Bo7g081530,106305425
Bo1g020160,106305426
Bo7g072700,106305429
Bo7g082270,106305430
Bo7g081330,106305437
Bo1g020210,106305438
Bo01394s010,106305439
Bo7g052990,106305440
Bo7g114610,106305441
Bo7g064860,106305444
Bo7g114170,106305445
Bo7g116670,106305446
Bo7g075930,106305447
Bo7g103920,106305448
Bo1g020140,106305449
Bo7g077890,106305450
Bo1g037280,106305453
Bo7g097510,106305454
Bo7g117410,106305457
Bo7g045110,106305459
Bo7g045150,106305462
Bo7g083910,106305465
Bo7g114190,106305466
Bo7g083940,106305467
Bo7g005270,106305471
Bo7g118690,106305473
Bo7g107260,106305475
Bo7g045370,106305476
Bo7g102590,106305478
Bo7g118460,106305479
Bo7g040820,106305480
Bo7g114180,106305481
Bo7g024120,106305482
Bo7g083860,106305484
Bo7g083850,106305485
Bo7g083870,106305486
Bo7g083880,106305487
Bo7g083890,106305488
Bo7g081710,106305492
Bo7g108050,106305493
Bo7g106120,106305495
Bo7g104850,106305496
Bo7g117280,106305498
Bo7g115270,106305499
Bo7g115280,106305500
Bo7g065220,106305501
Bo7g024270,106305502
Bo7g105840,106305503
Bo7g034350,106305504
Bo7g117600,106305505
Bo7g105300,106305506
Bo7g097190,106305511
Bo7g107280,106305512
Bo7g104480,106305514
Bo7g097000,106305516
Bo7g106040,106305517
Bo7g086940,106305520
Bo7g118470,106305523
Bo7g102670,106305524
Bo7g040880,106305525
Bo1g020150,106305526
Bo7g089710,106305527
Bo7g052780,106305529
Bo7g021210,106305530
Bo7g021220,106305531
Bo7g061870,106305535
Bo7g067420,106305538
Bo7g073800,106305539
Bo7g115180,106305541
Bo7g093370,106305542
Bo7g093330,106305543
Bo1g009910,106305544
Bo7g093340,106305546
Bo1g037270,106305548
Bo7g093360,106305549
Bo7g093630,106305551
Bo7g106740,106305554
Bo7g109470,106305556
Bo3g001670,106305559
Bo1g021600,106305560
Bo7g105330,106305561
Bo7g040940,106305562
Bo5g041240,106305563
Bo7g107240,106305564
Bo8g102260,106305570
Bo7g099260,106305577
Bo7g031700,106305583
Bo7g113690,106305584
Bo7g116390,106305585
Bo7g064670,106305587
Bo7g054500,106305588
Bo7g040540,106305590
Bo7g113700,106305591
Bo7g100550,106305592
Bo7g045020,106305594
Bo1g021620,106305595
Bo7g021300,106305596
Bo7g102640,106305597
Bo7g050300,106305598
Bo7g085650,106305600
Bo7g084630,106305602
Bo7g084610,106305605
Bo7g081930,106305608
Bo7g106050,106305611
Bo7g108700,106305614
Bo7g026800,106305615
Bo7g045320,106305616
Bo1g021610,106305620
Bo7g048420,106305621
Bo7g071520,106305623
Bo7g037680,106305626
Bo7g037600,106305629
Bo7g108490,106305632
Bo1g021690,106305633
Bo7g114990,106305639
Bo7g115000,106305640
Bo7g101470,106305642
Bo7g101480,106305643
Bo1g021780,106305644
Bo7g114110,106305645
Bo7g114120,106305646
Bo7g089690,106305647
Bo7g021140,106305648
Bo1g139080,106305651
Bo7g077730,106305653
Bo7g006040,106305654
Bo1g021680,106305656
Bo7g113480,106305657
Bo7g113740,106305661
Bo7g093070,106305664
Bo7g071330,106305665
Bo1g021670,106305666
Bo7g105290,106305667
Bo7g098220,106305668
Bo7g098240,106305669
Bo7g098250,106305670
Bo7g098230,106305672
Bo7g094960,106305674
Bo7g064360,106305678
Bo7g061480,106305679
Bo7g096560,106305684
Bo1g021640,106305686
Bo7g085830,106305690
Bo7g061710,106305691
Bo7g114950,106305693
Bo7g111850,106305696
Bo7g109390,106305697
Bo7g109380,106305698
Bo7g078430,106305699
Bo7g111140,106305701
Bo7g111150,106305702
Bo7g111160,106305703
Bo1g021630,106305704
Bo7g111170,106305705
Bo7g111190,106305707
Bo7g111200,106305709
Bo7g111210,106305711
Bo7g081830,106305712
Bo7g045450,106305714
Bo7g045460,106305715
Bo7g045440,106305716
Bo7g014100,106305718
Bo7g097560,106305719
Bo7g097550,106305720
Bo7g097540,106305721
Bo7g105510,106305723
Bo7g105520,106305724
Bo7g105530,106305726
Bo7g064080,106305727
Bo7g063900,106305728
Bo7g063930,106305730
Bo7g082640,106305732
Bo2g139140,106305733
Bo7g082660,106305734
Bo7g082650,106305735
Bo7g118950,106305736
Bo7g096950,106305737
Bo7g096970,106305738
Bo7g106630,106305739
Bo7g106620,106305740
Bo7g087020,106305741
Bo7g071250,106305742
Bo1g006040,106305743
Bo1g021730,106305744
Bo7g050100,106305748
Bo7g031610,106305749
Bo7g031620,106305750
Bo1g021770,106305751
Bo7g118920,106305752
Bo7g118930,106305753
Bo7g070190,106305754
Bo7g040700,106305755
Bo7g040720,106305757
Bo7g040710,106305758
Bo7g119640,106305760
Bo7g119650,106305761
Bo7g114210,106305762
Bo7g114220,106305763
Bo7g061660,106305764
Bo1g006250,106305765
Bo7g054210,106305766
Bo7g054220,106305767
Bo7g054200,106305768
Bo7g054190,106305769
Bo7g054180,106305771
Bo7g021090,106305772
Bo7g021070,106305773
Bo7g030560,106305775
Bo7g030550,106305776
Bo7g075480,106305777
Bo7g075470,106305778
Bo7g098830,106305779
Bo7g098840,106305780
Bo7g098820,106305781
Bo7g098850,106305782
Bo7g063680,106305783
Bo7g063690,106305784
Bo1g006260,106305785
Bo7g113190,106305786
Bo7g113200,106305787
Bo7g082720,106305788
Bo7g082750,106305789
Bo7g082730,106305790
Bo7g080130,106305791
Bo1g006270,106305792
Bo7g080140,106305793
Bo7g118070,106305794
Bo7g118090,106305795
Bo7g118080,106305796
Bo7g083820,106305797
Bo7g083790,106305798
Bo7g083810,106305799
Bo7g083800,106305800
Bo1g021950,106305801
Bo7g083780,106305802
Bo7g044890,106305803
Bo7g044900,106305804
Bo7g108920,106305805
Bo7g108930,106305806
Bo7g108940,106305807
Bo7g106800,106305809
Bo7g106810,106305810
Bo1g021960,106305811
Bo7g106820,106305812
Bo7g106830,106305813
Bo7g106840,106305814
Bo7g088910,106305815
Bo7g088900,106305816
Bo7g118810,106305818
Bo7g052730,106305820
Bo7g052740,106305821
Bo7g111260,106305824
Bo7g111250,106305825
Bo1g002420,106305826
Bo7g096570,106305828
Bo7g082710,106305829
Bo7g114560,106305830
Bo7g114530,106305831
Bo7g114550,106305832
Bo7g114540,106305833
Bo7g075870,106305836
Bo7g075880,106305837
Bo7g075890,106305838
Bo7g081960,106305839
Bo7g085900,106305841
Bo1g007230,106305842
Bo7g085890,106305843
Bo7g079970,106305844
Bo7g079960,106305845
Bo7g099040,106305848
Bo7g109930,106305850
Bo7g109920,106305851
Bo1g007210,106305852
Bo7g117810,106305855
Bo7g105180,106305856
Bo7g105160,106305857
Bo7g105140,106305858
Bo7g105150,106305859
Bo7g105200,106305862
Bo7g105210,106305863
Bo7g105220,106305864
Bo7g114890,106305866
Bo7g081020,106305867
Bo7g081000,106305868
Bo1g022040,106305869
Bo7g081010,106305870
Bo7g080990,106305871
Bo7g091090,106305872
Bo1g022050,106305874
Bo7g021540,106305875
Bo7g021550,106305876
Bo7g119220,106305877
Bo7g003880,106305878
Bo7g082680,106305879
Bo7g082690,106305880
Bo7g080050,106305881
Bo1g022170,106305882
Bo7g080020,106305883
Bo2g134720,106305884
Bo7g080040,106305885
Bo7g085740,106305886
Bo7g085770,106305887
Bo1g022080,106305888
Bo7g036490,106305891
Bo7g036500,106305892
Bo7g036520,106305895
Bo7g075500,106305896
Bo7g075490,106305897
Bo7g075330,106305898
Bo7g075340,106305899
Bo7g088870,106305900
Bo7g088890,106305901
Bo7g088880,106305902
Bo7g115200,106305903
Bo1g107200,106305905
Bo1g022120,106305906
Bo7g087450,106305907
Bo7g087460,106305910
Bo7g077930,106305911
Bo7g077940,106305912
Bo7g077920,106305913
Bo7g031340,106305914
Bo7g031330,106305915
Bo7g088680,106305916
Bo7g088690,106305917
Bo7g059830,106305918
Bo7g100800,106305919
Bo7g100810,106305920
Bo1g022060,106305921
Bo7g026560,106305922
Bo7g026570,106305923
Bo7g026530,106305924
Bo7g097310,106305928
Bo7g097300,106305929
Bo7g077840,106305930
Bo7g114790,106305931
Bo1g022180,106305932
Bo7g114780,106305933
Bo7g109610,106305934
Bo7g109630,106305935
Bo7g109600,106305936
Bo7g082210,106305938
Bo7g082200,106305939
Bo1g022160,106305940
Bo7g084530,106305941
Bo7g084540,106305942
Bo7g084560,106305943
Bo7g084570,106305944
Bo7g078790,106305948
Bo7g014920,106305949
Bo1g022150,106305950
Bo7g014930,106305951
Bo7g008350,106305952
Bo7g069890,106305953
Bo7g097770,106305955
Bo7g097780,106305956
Bo1g022140,106305957
Bo7g097790,106305958
Bo7g067190,106305959
Bo7g097460,106305960
Bo7g097450,106305962
Bo7g065120,106305963
Bo7g093010,106305964
Bo7g093020,106305965
Bo7g054130,106305966
Bo1g022090,106305967
Bo2g150240,106305969
Bo7g089510,106305970
Bo7g054740,106305973
Bo1g022070,106305974
Bo7g054770,106305975
Bo7g054760,106305978
Bo7g115740,106305979
Bo7g104660,106305980
Bo7g104640,106305981
Bo7g115440,106305983
Bo7g115450,106305984
Bo1g022110,106305985
Bo7g114090,106305986
Bo7g109150,106305987
Bo7g109130,106305988
Bo7g109140,106305989
Bo7g082350,106305990
Bo7g082360,106305991
Bo7g077150,106305992
Bo7g114880,106305993
Bo7g087040,106305994
Bo7g087390,106305995
Bo1g016540,106305997
Bo7g095270,106305998
Bo7g088860,106305999
Bo7g088840,106306000
Bo7g088850,106306001
Bo7g107490,106306002
Bo7g107500,106306003
Bo7g097870,106306004
Bo7g066830,106306005
Bo7g027890,106306006
Bo7g091030,106306007
Bo7g091010,106306009
Bo7g100980,106306010
Bo7g118360,106306011
Bo7g118370,106306012
Bo7g118340,106306014
Bo7g095580,106306016
Bo1g022130,106306017
Bo7g095570,106306018
Bo7g095630,106306020
Bo7g081670,106306021
Bo7g095960,106306022
Bo7g098580,106306028
Bo7g050250,106306029
Bo7g050240,106306030
Bo7g066910,106306031
Bo7g066920,106306032
Bo7g031140,106306033
Bo7g063860,106306034
Bo7g063880,106306035
Bo7g096490,106306036
Bo1g022100,106306037
Bo7g096480,106306038
Bo7g110720,106306041
Bo7g118640,106306043
Bo7g118630,106306044
Bo7g117130,106306045
Bo7g056230,106306046
Bo1g014500,106306047
Bo7g110840,106306049
Bo7g110810,106306050
Bo7g110800,106306051
Bo7g110790,106306052
Bo7g110820,106306053
Bo7g085880,106306054
Bo1g022410,106306056
Bo7g096670,106306057
Bo7g065320,106306060
Bo7g119700,106306061
Bo7g119720,106306062
Bo7g119710,106306063
Bo7g092700,106306067
Bo7g064130,106306069
Bo7g095870,106306071
Bo7g095850,106306072
Bo7g040290,106306073
Bo7g091140,106306074
Bo7g089170,106306075
Bo1g022590,106306076
Bo7g089160,106306078
Bo7g096160,106306079
Bo7g098750,106306080
Bo7g019770,106306081
Bo7g089790,106306082
Bo7g089780,106306083
Bo7g109490,106306084
Bo7g046950,106306085
Bo1g016530,106306086
Bo1g022580,106306087
Bo7g046960,106306088
Bo7g046970,106306089
Bo7g088710,106306090
Bo7g066970,106306092
Bo7g066980,106306093
Bo7g026730,106306094
Bo7g119520,106306095
Bo7g119540,106306096
Bo1g005800,106306097
Bo7g119530,106306098
Bo7g104090,106306100
Bo7g104100,106306101
Bo7g114580,106306102
Bo7g114570,106306103
Bo7g117720,106306104
Bo1g005790,106306105
Bo7g117700,106306106
Bo7g117710,106306107
Bo7g115590,106306108
Bo7g115580,106306109
Bo7g100770,106306110
Bo7g096040,106306111
Bo7g096050,106306112
Bo7g111970,106306113
Bo7g111960,106306114
Bo1g024110,106306115
Bo7g111980,106306116
Bo7g030600,106306117
Bo7g030590,106306118
Bo7g072550,106306119
Bo7g072540,106306120
Bo7g050060,106306122
Bo7g050070,106306123
Bo7g078060,106306124
Bo7g078050,106306125
Bo1g024120,106306126
Bo7g097630,106306127
Bo7g049980,106306128
Bo7g054630,106306129
Bo7g097970,106306130
Bo7g097980,106306131
Bo7g110500,106306132
Bo7g026500,106306133
Bo1g024130,106306136
Bo7g043590,106306138
Bo7g033050,106306139
Bo7g040300,106306140
Bo7g077640,106306141
Bo7g119310,106306142
Bo7g119280,106306143
Bo7g118910,106306146
Bo7g080580,106306147
Bo7g080590,106306148
Bo7g078100,106306149
Bo7g099080,106306150
Bo7g099110,106306151
Bo7g099090,106306152
Bo7g099100,106306153
Bo7g073980,106306154
Bo7g117620,106306155
Bo7g084380,106306156
Bo7g077190,106306157
Bo1g014960,106306159
Bo7g082180,106306160
Bo7g091160,106306163
Bo7g082370,106306165
Bo7g038830,106306168
Bo7g077980,106306169
Bo7g077990,106306170
Bo7g109090,106306171
Bo1g074670,106306172
Bo7g109080,106306173
Bo7g067020,106306174
Bo1g014950,106306175
Bo7g067030,106306176
Bo7g097930,106306177
Bo7g097940,106306178
Bo7g049950,106306179
Bo7g049940,106306180
Bo7g107110,106306181
Bo7g107120,106306183
Bo1g009880,106306184
Bo7g097060,106306185
Bo7g117160,106306186
Bo7g117150,106306187
Bo7g117140,106306188
Bo7g117010,106306189
Bo7g092740,106306190
Bo7g084210,106306191
Bo7g084190,106306192
Bo7g029030,106306193
Bo7g033120,106306194
Bo7g080570,106306196
Bo7g003610,106306198
Bo7g003600,106306199
Bo7g045040,106306200
Bo7g114840,106306201
Bo7g097390,106306203
Bo7g094790,106306204
Bo7g094780,106306206
Bo7g104220,106306207
Bo1g024430,106306208
Bo7g104230,106306209
Bo7g005580,106306210
Bo7g005570,106306211
Bo7g059500,106306212
Bo7g106460,106306213
Bo7g106450,106306214
Bo7g110120,106306217
Bo7g110110,106306218
Bo7g062410,106306219
Bo7g054440,106306220
Bo7g077960,106306221
Bo7g115780,106306223
Bo7g115790,106306224
Bo7g116680,106306225
Bo7g052830,106306227
Bo7g061380,106306229
Bo7g004990,106306230
Bo7g077700,106306232
Bo7g119740,106306233
Bo7g119730,106306234
Bo7g084280,106306236
Bo7g065710,106306237
Bo7g089610,106306238
Bo7g091510,106306239
Bo7g080490,106306242
Bo7g075710,106306243
Bo7g067360,106306244
Bo7g067350,106306245
Bo7g105410,106306246
Bo7g105420,106306247
Bo7g105430,106306248
Bo1g016640,106306249
Bo7g034320,106306250
Bo7g056160,106306251
Bo7g056170,106306252
Bo7g115480,106306254
Bo7g032980,106306255
Bo7g106470,106306256
Bo7g110930,106306257
Bo7g110920,106306258
Bo7g110940,106306259
Bo7g080360,106306260
Bo7g043550,106306262
Bo7g043540,106306263
Bo7g082230,106306264
Bo7g005990,106306266
Bo7g070080,106306267
Bo1g008240,106306268
Bo7g070070,106306269
Bo7g003860,106306270
Bo7g091200,106306272
Bo7g096530,106306273
Bo7g096540,106306274
Bo7g098450,106306275
Bo7g098440,106306276
Bo7g098430,106306277
Bo7g119380,106306279
Bo7g016200,106306280
Bo7g016210,106306281
Bo7g093000,106306282
Bo1g025590,106306284
Bo7g089740,106306285
Bo7g093190,106306286
Bo7g093200,106306287
Bo7g096100,106306288
Bo7g085680,106306289
Bo7g003460,106306290
Bo7g003470,106306291
Bo7g003180,106306292
Bo7g003170,106306293
Bo7g116290,106306294
Bo7g101370,106306296
Bo7g101400,106306298
Bo7g101380,106306299
Bo7g114430,106306301
Bo7g097620,106306302
Bo7g098300,106306304
Bo7g079940,106306308
Bo7g080180,106306309
Bo7g036470,106306310
Bo1g023900,106306315
Bo7g093420,106306316
Bo7g098290,106306317
Bo7g113780,106306318
Bo7g113790,106306319
Bo7g070020,106306322
Bo7g070030,106306323
Bo7g064970,106306324
Bo1g023920,106306325
Bo7g064980,106306326
Bo7g056480,106306327
Bo7g056470,106306328
Bo7g061370,106306329
Bo7g094890,106306330
Bo7g045480,106306331
Bo7g065080,106306332
Bo1g023910,106306333
Bo7g065090,106306334
Bo7g107230,106306335
Bo7g104280,106306337
Bo7g104270,106306338
Bo7g003190,106306340
Bo7g003200,106306341
Bo7g117330,106306342
Bo7g095530,106306343
Bo7g095520,106306344
Bo7g085710,106306345
Bo7g040330,106306347
Bo7g040320,106306348
Bo7g080930,106306350
Bo7g064070,106306352
Bo1g011750,106306353
Bo7g093690,106306355
Bo7g093710,106306356
Bo7g019870,106306357
Bo7g061830,106306358
Bo1g022310,106306359
Bo7g061840,106306360
Bo7g082290,106306361
Bo7g082300,106306362
Bo7g064250,106306363
Bo7g021560,106306364
Bo7g117910,106306365
Bo7g087430,106306367
Bo7g087440,106306368
Bo7g058180,106306371
Bo7g050520,106306373
Bo7g117740,106306374
Bo7g117730,106306375
Bo7g107550,106306376
Bo7g089390,106306377
Bo1g022300,106306378
Bo7g111070,106306381
Bo7g111060,106306382
Bo7g047060,106306383
Bo7g107080,106306384
Bo7g044920,106306386
Bo7g119270,106306387
Bo7g119250,106306388
Bo7g119260,106306389
Bo7g090880,106306390
Bo1g109010,106306391
Bo7g109460,106306392
Bo1g028380,106306393
Bo7g081690,106306394
Bo7g117380,106306395
Bo7g104190,106306398
Bo7g080500,106306399
Bo7g097420,106306400
Bo7g096580,106306402
Bo7g065020,106306403
Bo7g096710,106306404
Bo7g096700,106306405
Bo7g078550,106306406
Bo7g043580,106306407
Bo7g095880,106306408
Bo7g095890,106306409
Bo7g115840,106306410
Bo7g111430,106306411
Bo7g045090,106306413
Bo7g108790,106306414
Bo7g072570,106306415
Bo7g078000,106306416
Bo7g078010,106306417
Bo7g104960,106306418
Bo7g104950,106306419
Bo7g113210,106306420
Bo7g110580,106306422
Bo7g110590,106306423
Bo7g111330,106306424
Bo7g111350,106306425
Bo7g111340,106306426
Bo7g006060,106306427
Bo7g006070,106306428
Bo7g107930,106306429
Bo7g107920,106306430
Bo1g028370,106306431
Bo7g104020,106306432
Bo7g118600,106306433
Bo7g081820,106306434
Bo7g103740,106306435
Bo7g103750,106306436
Bo7g065510,106306437
Bo7g106480,106306439
Bo7g087050,106306440
Bo1g007600,106306442
Bo7g114320,106306443
Bo7g096790,106306444
Bo7g022780,106306445
Bo7g114020,106306446
Bo7g014290,106306447
Bo7g117190,106306448
Bo7g061470,106306449
Bo7g091500,106306451
Bo7g119470,106306452
Bo7g057740,106306453
Bo7g116280,106306454
Bo7g116270,106306455
Bo7g113100,106306456
Bo1g007590,106306458
Bo7g109990,106306459
Bo7g110000,106306460
Bo7g103820,106306461
Bo7g109450,106306463
Bo7g109440,106306464
Bo7g109430,106306465
Bo7g095800,106306466
Bo7g095810,106306467
Bo1g011520,106306468
Bo7g095820,106306469
Bo7g114150,106306470
Bo7g106550,106306471
Bo7g106580,106306472
Bo7g106570,106306473
Bo1g037710,106306475
Bo7g116140,106306477
Bo7g116130,106306478
Bo7g113140,106306479
Bo7g113130,106306480
Bo7g097080,106306481
Bo7g063820,106306483
Bo7g063830,106306484
Bo7g114410,106306485
Bo7g114400,106306486
Bo7g091240,106306487
Bo7g077760,106306489
Bo7g077750,106306490
Bo7g101260,106306491
Bo7g101270,106306492
Bo7g074110,106306493
Bo7g080100,106306494
Bo7g114500,106306495
Bo7g114480,106306496
Bo7g114720,106306498
Bo7g115110,106306499
Bo7g115170,106306501
Bo7g115160,106306502
Bo7g039010,106306503
Bo1g011510,106306504
Bo7g039020,106306505
Bo7g064760,106306506
Bo7g107770,106306507
Bo7g107760,106306508
Bo7g075920,106306509
Bo7g101160,106306510
Bo7g108330,106306511
Bo7g108320,106306512
Bo7g108310,106306514
Bo7g092840,106306515
Bo7g092830,106306516
Bo7g088940,106306517
Bo7g104160,106306519
Bo7g061670,106306520
Bo7g096980,106306521
Bo7g096990,106306522
Bo7g003400,106306523
Bo7g052840,106306524
Bo7g077050,106306525
Bo1g027170,106306527
Bo7g109410,106306528
Bo7g109420,106306529
Bo7g104540,106306530
Bo7g104550,106306531
Bo7g104510,106306532
Bo7g104530,106306533
Bo7g104520,106306534
Bo7g104500,106306535
Bo1g027160,106306536
Bo7g021400,106306537
Bo7g016190,106306538
Bo7g107180,106306539
Bo7g107170,106306540
Bo7g043380,106306541
Bo7g075380,106306543
Bo1g033180,106306544
Bo7g109570,106306545
Bo7g109560,106306546
Bo7g030390,106306547
Bo7g030400,106306548
Bo7g097830,106306549
Bo7g097840,106306550
Bo7g082380,106306551
Bo7g031400,106306552
Bo7g031390,106306553
Bo7g067340,106306554
Bo7g104390,106306555
Bo7g104380,106306556
Bo7g114310,106306557
Bo1g033210,106306558
Bo7g041040,106306559
Bo1g012070,106306562
Bo7g114380,106306564
Bo7g095420,106306566
Bo7g095410,106306567
Bo1g033270,106306568
Bo7g077900,106306569
Bo7g014890,106306570
Bo7g089490,106306571
Bo7g089480,106306572
Bo7g089220,106306574
Bo7g016100,106306575
Bo7g074030,106306576
Bo7g064510,106306577
Bo1g033280,106306578
Bo7g064520,106306579
Bo7g070090,106306580
Bo7g014250,106306581
Bo7g014240,106306582
Bo7g116520,106306583
Bo7g116510,106306584
Bo7g064820,106306585
Bo7g038960,106306586
Bo7g093540,106306587
Bo7g093530,106306588
Bo7g083990,106306589
Bo7g106530,106306590
Bo1g033170,106306591
Bo7g106520,106306592
Bo7g110970,106306593
Bo7g110960,106306595
Bo1g034390,106306598
Bo7g117490,106306600
Bo7g117500,106306601
Bo7g067230,106306602
Bo7g096310,106306603
Bo7g096300,106306605
Bo7g083930,106306606
Bo4g108320,106306608
Bo1g033130,106306609
Bo7g067580,106306610
Bo7g077570,106306612
Bo7g021000,106306614
Bo7g021010,106306615
Bo7g063710,106306616
Bo7g118040,106306617
Bo7g064530,106306618
Bo7g111380,106306619
Bo7g111390,106306620
Bo7g111370,106306621
Bo7g116780,106306622
Bo7g116770,106306623
Bo7g096940,106306624
Bo7g116470,106306625
Bo7g116480,106306626
Bo7g077820,106306628
Bo7g077830,106306629
Bo7g104210,106306631
Bo7g067720,106306632
Bo7g075690,106306633
Bo7g075680,106306634
Bo7g039090,106306635
Bo7g026810,106306636
Bo7g106250,106306637
Bo7g119120,106306638
Bo7g119140,106306639
Bo7g119130,106306640
Bo7g093460,106306641
Bo7g101210,106306642
Bo7g082490,106306643
Bo1g033150,106306644
Bo7g014300,106306645
Bo7g014310,106306646
Bo7g059550,106306647
Bo7g033240,106306648
Bo7g110440,106306649
Bo7g029140,106306651
Bo1g043080,106306652
Bo1g034370,106306653
Bo7g048450,106306654
Bo1g034450,106306656
Bo7g059410,106306657
Bo7g089310,106306658
Bo7g089320,106306659
Bo7g098780,106306660
Bo7g089030,106306662
