gene	cabbage1	cabbage2	kale1	kale2	kale3	TO10001	TO10002	TO10003
Bo8g052720	Bo8g052720	42	173	96	26	32	146	172	170
Bo8g052730	Bo8g052730	15	10	9	5	9	8	8	16
Bo8g052750	Bo8g052750	18	88	46	20	52	58	53	54
Bo8g052770	Bo8g052770	0	0	0	0	0	1	1	1
Bo8g052780	Bo8g052780	1	3	1	5	6	3	8	1
Bo8g052790	Bo8g052790	0	0	0	0	1	3	2	0
Bo8g052800	Bo8g052800	0	0	0	0	0	0	4	1
Bo8g052820	Bo8g052820	0	0	12	11	3	5	4	2
Bo8g052830	Bo8g052830	0	0	2	0	2	5	3	2
Bo8g052840	Bo8g052840	96	281	391	225	166	454	547	515
Bo8g052850	Bo8g052850	86	155	169	108	84	282	244	184
Bo8g052860	Bo8g052860	38	184	1	4	7	33	12	13
Bo8g052870	Bo8g052870	0	0	0	0	0	0	3	1
Bo8g052880	Bo8g052880	10	75	0	0	0	25	6	8
Bo8g052900	Bo8g052900	0	0	0	0	2	0	3	5
Bo8g052910	Bo8g052910	0	0	0	0	2	0	5	0
Bo8g052920	Bo8g052920	34	119	64	46	31	91	86	83
Bo8g052930	Bo8g052930	60	166	91	48	24	140	157	153
Bo8g052940	Bo8g052940	0	0	4	7	3	39	23	17
Bo8g052960	Bo8g052960	92	175	224	90	58	35	34	26
Bo8g052970	Bo8g052970	4	10	12	8	5	25	26	29
Bo8g052980	Bo8g052980	1	1	2	5	2	1	1	1
Bo8g052990	Bo8g052990	0	0	6	2	4	0	4	1
Bo8g053000	Bo8g053000	7	17	9	9	12	12	22	13
Bo8g053010	Bo8g053010	267	695	470	220	128	110	170	180
Bo8g053020	Bo8g053020	0	0	0	0	0	0	3	5
Bo8g053030	Bo8g053030	0	0	0	0	0	1	1	0
Bo8g054030	Bo8g054030	0	1	1	1	7	3	1	2
Bo8g054040	Bo8g054040	11	41	37	11	13	66	49	53
Bo8g054050	Bo8g054050	2	9	0	0	0	2	1	2
Bo8g054060	Bo8g054060	7	14	0	2	1	3	4	2
Bo8g054070	Bo8g054070	6	8	1	1	0	1	0	1
Bo8g054080	Bo8g054080	3	4	2	0	1	1	0	6
Bo8g054090	Bo8g054090	56	113	70	47	25	164	196	178
Bo8g054100	Bo8g054100	0	0	0	0	0	0	2	1
Bo8g054110	Bo8g054110	26	41	90	39	43	115	117	106
Bo8g054120	Bo8g054120	151	281	1091	460	522	844	636	685
Bo8g054130	Bo8g054130	14	15	21	5	3	11	12	11
Bo8g054140	Bo8g054140	58	176	82	148	54	203	193	173
Bo8g054150	Bo8g054150	29	57	91	66	36	164	147	102
Bo8g054160	Bo8g054160	184	607	736	237	260	113	258	195
Bo8g054170	Bo8g054170	87	252	196	137	104	299	237	263
Bo8g054180	Bo8g054180	9	30	14	8	14	23	38	22
Bo8g054200	Bo8g054200	21	48	54	21	12	0	2	0
Bo8g054210	Bo8g054210	7	17	0	0	0	26	19	18
Bo8g054220	Bo8g054220	4	2	0	0	0	0	0	0
Bo8g054230	Bo8g054230	58	182	181	125	76	178	291	284
Bo8g054240	Bo8g054240	179	360	105	130	53	226	349	303
Bo8g054250	Bo8g054250	0	2	2	1	2	1	9	6
Bo8g054270	Bo8g054270	1	5	28	24	18	23	23	24
Bo8g054280	Bo8g054280	0	0	0	1	0	0	1	0
Bo8g054300	Bo8g054300	1	5	45	17	18	95	97	99
Bo8g054310	Bo8g054310	0	19	63	23	15	6	19	12
Bo8g054320	Bo8g054320	72	135	213	153	89	282	390	308
Bo8g054330	Bo8g054330	0	0	0	0	3	0	4	1
Bo8g054340	Bo8g054340	12	16	26	20	24	43	40	27
Bo8g054360	Bo8g054360	0	0	0	2	2	0	2	0
Bo8g054370	Bo8g054370	0	0	0	0	1	2	3	2
Bo8g054390	Bo8g054390	0	0	0	0	3	1	0	0
Bo8g054400	Bo8g054400	0	0	4	1	0	1	4	8
Bo8g054410	Bo8g054410	88	283	169	149	113	270	294	310
Bo8g054420	Bo8g054420	50	124	65	52	35	168	175	175
Bo8g054430	Bo8g054430	1	9	27	25	18	27	42	32
Bo8g054450	Bo8g054450	86	322	240	166	101	182	182	196
Bo8g054460	Bo8g054460	0	2	1	1	2	0	2	0
Bo8g054470	Bo8g054470	0	0	1	1	0	0	0	1
Bo8g054490	Bo8g054490	51	123	143	93	71	101	115	89
Bo8g054500	Bo8g054500	2726	1112	1694	1125	3732	7619	7937	10079
Bo8g054550	Bo8g054550	4	6	39	28	22	26	33	28
Bo8g054560	Bo8g054560	2	0	0	0	3	3	4	6
Bo8g054570	Bo8g054570	18	58	85	71	73	95	68	66
Bo8g054580	Bo8g054580	28	64	35	36	73	288	290	381
Bo8g054600	Bo8g054600	0	0	0	0	0	0	1	1
Bo8g054610	Bo8g054610	7	17	6	7	6	6	10	10
Bo8g054690	Bo8g054690	7	10	48	35	21	6	0	0
Bo8g054700	Bo8g054700	0	1	1	0	0	33	53	48
Bo8g054710	Bo8g054710	84	166	187	82	72	239	281	308
Bo8g054720	Bo8g054720	2	1	2	1	3	1	0	1
Bo8g055720	Bo8g055720	0	0	0	0	1	0	0	1
Bo8g055740	Bo8g055740	66	163	122	107	75	247	302	228
Bo8g055750	Bo8g055750	35	98	135	89	124	161	111	121
Bo8g055760	Bo8g055760	9	18	14	7	10	24	22	28
Bo8g055770	Bo8g055770	0	0	5	8	6	2	3	3
Bo8g055780	Bo8g055780	0	0	0	0	1	1	2	0
Bo8g055800	Bo8g055800	0	0	0	0	1	3	1	0
Bo8g055810	Bo8g055810	0	0	1	0	0	1	4	2
Bo8g055820	Bo8g055820	247	691	516	448	180	756	772	737
Bo8g055830	Bo8g055830	51	143	66	59	35	114	189	143
Bo8g055840	Bo8g055840	540	1220	476	294	213	542	714	601
Bo8g055850	Bo8g055850	0	0	0	0	0	3	2	1
Bo8g055860	Bo8g055860	0	0	0	0	0	0	0	2
Bo8g055870	Bo8g055870	5	15	32	32	5	3	15	4
Bo8g055880	Bo8g055880	61	281	245	165	122	446	533	432
Bo8g055890	Bo8g055890	27	87	169	150	93	152	176	151
Bo8g055900	Bo8g055900	26	73	77	96	28	274	431	340
Bo8g055910	Bo8g055910	3	9	10	14	11	10	20	24
Bo8g055920	Bo8g055920	1	0	3	21	15	15	14	9
Bo8g056920	Bo8g056920	23	81	142	69	47	51	56	44
Bo8g056930	Bo8g056930	0	0	3	4	2	0	0	0
Bo8g056940	Bo8g056940	11	35	64	23	28	59	83	75
Bo8g056950	Bo8g056950	0	0	0	0	1	0	0	1
Bo8g057950	Bo8g057950	9	28	25	25	20	8	11	5
Bo8g057960	Bo8g057960	1	0	0	2	1	0	0	1
Bo8g057970	Bo8g057970	0	0	0	0	0	1	1	3
Bo8g057990	Bo8g057990	1	0	0	0	3	2	4	5
Bo8g058010	Bo8g058010	0	0	24	15	10	3	5	3
Bo8g058030	Bo8g058030	3	13	8	10	9	7	12	7
Bo8g058040	Bo8g058040	16	66	103	68	60	93	75	53
Bo8g058050	Bo8g058050	60	218	180	88	61	157	162	126
Bo8g058060	Bo8g058060	337	736	346	427	186	923	1514	1305
Bo8g058070	Bo8g058070	18	80	48	43	56	69	108	117
Bo8g058080	Bo8g058080	1	7	7	16	5	10	18	23
Bo8g058090	Bo8g058090	0	0	1	1	0	23	29	22
Bo8g058100	Bo8g058100	1	2	11	6	3	10	9	9
Bo8g058110	Bo8g058110	0	0	1	0	1	0	10	7
Bo8g058120	Bo8g058120	26	98	70	93	49	206	225	206
Bo8g058130	Bo8g058130	44	131	118	100	81	160	143	137
Bo8g058140	Bo8g058140	2	1	1	0	3	11	25	14
Bo8g058150	Bo8g058150	42	77	141	112	94	206	252	213
Bo8g058160	Bo8g058160	89	51	26	44	42	32	57	64
Bo8g058170	Bo8g058170	503	983	1025	737	491	726	896	852
Bo8g058180	Bo8g058180	44	133	71	79	48	121	108	98
Bo8g058190	Bo8g058190	0	0	2	0	1	2	1	3
Bo8g058200	Bo8g058200	82	221	130	104	67	263	236	222
Bo8g058210	Bo8g058210	4	9	13	4	5	22	7	19
Bo8g058230	Bo8g058230	0	0	0	0	0	0	0	2
Bo8g058240	Bo8g058240	7	54	48	31	35	72	81	64
Bo8g058250	Bo8g058250	835	1995	559	721	288	1327	2282	1891
Bo8g058260	Bo8g058260	678	1516	1356	1309	494	1705	2522	2330
Bo8g058270	Bo8g058270	5	10	10	3	4	30	45	24
Bo8g058280	Bo8g058280	1	0	0	0	0	0	1	2
Bo8g058290	Bo8g058290	47	177	127	136	100	148	142	178
Bo8g058300	Bo8g058300	58	122	87	56	25	107	114	115
Bo8g058310	Bo8g058310	34	93	57	45	24	128	92	109
Bo8g058320	Bo8g058320	5610	11102	12348	12748	5695	12784	20913	18881
Bo8g058330	Bo8g058330	96	208	163	101	81	196	272	222
Bo8g058340	Bo8g058340	0	0	23	42	19	2	1	3
Bo8g058350	Bo8g058350	1	10	3	3	1	2	3	4
Bo8g058360	Bo8g058360	0	0	0	1	0	1	1	2
Bo8g058370	Bo8g058370	0	0	0	0	9	3	3	2
Bo8g058380	Bo8g058380	0	0	0	0	0	4	4	2
Bo8g058390	Bo8g058390	0	0	0	0	0	0	1	5
Bo8g058400	Bo8g058400	0	0	0	0	0	1	1	4
Bo8g058410	Bo8g058410	0	0	0	0	1	0	4	1
Bo8g058420	Bo8g058420	5	8	0	3	1	6	5	4
Bo8g058430	Bo8g058430	37	118	100	67	54	123	175	141
Bo8g058440	Bo8g058440	45	174	24	41	24	126	164	137
Bo8g058450	Bo8g058450	0	0	0	0	0	0	4	3
Bo8g058470	Bo8g058470	0	0	0	0	1	1	6	4
Bo8g058490	Bo8g058490	3	1	0	0	0	2	3	1
Bo8g058500	Bo8g058500	0	0	0	0	0	0	1	1
Bo8g058530	Bo8g058530	0	0	0	0	0	2	0	5
Bo8g058540	Bo8g058540	3	12	6	5	2	7	11	7
Bo8g058550	Bo8g058550	0	0	0	1	0	0	4	1
Bo8g058560	Bo8g058560	0	0	0	0	3	3	0	1
Bo8g058580	Bo8g058580	20	98	34	39	15	86	91	67
Bo8g058590	Bo8g058590	2	5	2	7	5	11	9	13
Bo8g058600	Bo8g058600	0	1	0	0	1	1	6	2
Bo8g058610	Bo8g058610	7	29	35	6	5	28	28	30
Bo8g058620	Bo8g058620	0	0	0	0	0	2	1	2
Bo8g058630	Bo8g058630	0	0	0	0	2	0	3	0
Bo8g058640	Bo8g058640	0	0	0	2	4	0	1	3
Bo8g058650	Bo8g058650	16	12	37	24	10	42	92	94
Bo8g058660	Bo8g058660	0	0	0	0	1	0	2	2
Bo8g058670	Bo8g058670	0	0	0	0	0	1	2	3
Bo8g058680	Bo8g058680	0	0	0	0	0	1	1	1
Bo8g058690	Bo8g058690	0	0	3	1	2	1	2	1
Bo8g058710	Bo8g058710	788	1636	654	535	283	1617	2415	1839
Bo8g058720	Bo8g058720	2	6	2	2	1	2	10	6
Bo8g058730	Bo8g058730	0	3	3	2	7	5	5	5
Bo8g058750	Bo8g058750	230	757	264	202	113	764	917	784
Bo8g058760	Bo8g058760	26	107	0	0	0	72	107	93
Bo8g058770	Bo8g058770	19	91	27	24	10	160	213	162
Bo8g058780	Bo8g058780	62	161	106	57	31	187	220	201
Bo8g058790	Bo8g058790	834	1841	1686	1253	684	1513	2385	1866
Bo8g058800	Bo8g058800	88	176	97	83	48	141	232	159
Bo8g058810	Bo8g058810	12	44	62	57	37	139	90	91
Bo8g058820	Bo8g058820	197	464	326	195	136	252	387	275
Bo8g058840	Bo8g058840	20	9	115	121	62	61	56	61
Bo8g058850	Bo8g058850	83	259	142	97	39	112	137	131
Bo8g058860	Bo8g058860	56	190	254	215	175	307	323	270
Bo8g058870	Bo8g058870	162	422	401	480	277	376	479	421
Bo8g058880	Bo8g058880	2	1	0	1	1	1	2	3
Bo8g058890	Bo8g058890	0	3	1	1	2	4	4	3
Bo8g058900	Bo8g058900	10	10	22	9	14	0	3	2
Bo8g058910	Bo8g058910	10	36	17	13	4	20	14	10
Bo8g058940	Bo8g058940	0	0	0	0	0	6	9	6
Bo8g058950	Bo8g058950	76	198	170	87	81	210	234	240
Bo8g058960	Bo8g058960	30	124	48	26	17	116	105	100
Bo8g058970	Bo8g058970	101	309	294	147	84	114	144	121
Bo8g058980	Bo8g058980	5	6	4	1	2	4	8	1
Bo8g059000	Bo8g059000	4	22	27	12	7	17	14	25
Bo8g059010	Bo8g059010	0	0	0	0	0	0	1	2
Bo8g059020	Bo8g059020	28	41	48	23	15	78	75	80
Bo8g059030	Bo8g059030	0	1	3	0	1	30	51	50
Bo8g059040	Bo8g059040	5	4	4	2	12	42	32	38
Bo8g059060	Bo8g059060	44	74	43	55	53	57	76	50
Bo8g059070	Bo8g059070	22	45	58	31	29	120	134	108
Bo8g059080	Bo8g059080	30	69	25	46	18	95	115	110
Bo8g059090	Bo8g059090	9	24	17	14	19	54	56	54
Bo8g059100	Bo8g059100	6	23	12	6	5	11	16	14
Bo8g059110	Bo8g059110	0	0	0	0	0	2	0	2
Bo8g059120	Bo8g059120	30	69	82	43	29	90	87	112
Bo8g059130	Bo8g059130	25	41	104	106	110	132	138	129
Bo8g059140	Bo8g059140	198	687	907	762	579	1013	1054	1074
Bo8g059160	Bo8g059160	170	578	248	142	80	343	423	381
Bo8g059170	Bo8g059170	0	3	0	0	4	2	3	2
Bo8g059180	Bo8g059180	0	0	35	24	25	0	0	1
Bo8g059200	Bo8g059200	0	0	0	0	0	4	3	2
Bo8g059210	Bo8g059210	59	178	44	26	11	396	510	440
Bo8g059250	Bo8g059250	0	0	0	0	2	0	4	2
Bo8g059260	Bo8g059260	3	4	35	17	27	90	129	115
Bo8g059270	Bo8g059270	29	79	77	36	32	41	97	114
Bo8g059280	Bo8g059280	24	67	148	144	124	165	142	134
Bo8g059310	Bo8g059310	0	0	0	0	1	1	1	0
Bo8g059320	Bo8g059320	115	265	241	235	138	355	336	314
Bo8g059330	Bo8g059330	1	0	0	0	1	1	7	9
Bo8g059340	Bo8g059340	1	0	0	0	1	1	1	4
Bo8g059350	Bo8g059350	160	336	304	132	94	147	219	207
Bo8g059360	Bo8g059360	5	11	15	8	9	10	10	17
Bo8g059370	Bo8g059370	3	1	2	1	1	4	4	4
Bo8g059380	Bo8g059380	0	0	0	0	0	1	1	1
Bo8g059390	Bo8g059390	36	133	158	148	113	195	223	208
Bo8g059400	Bo8g059400	8	35	10	8	4	89	66	51
Bo8g059410	Bo8g059410	99	164	67	50	26	113	142	155
Bo8g059420	Bo8g059420	0	0	12	0	5	0	0	0
Bo8g059430	Bo8g059430	0	0	1	2	0	0	0	1
Bo8g059440	Bo8g059440	2	23	16	33	14	81	69	48
Bo8g059450	Bo8g059450	47	156	115	82	59	206	183	182
Bo8g059470	Bo8g059470	23	69	29	32	21	52	58	53
Bo8g059480	Bo8g059480	0	0	0	0	1	0	3	3
Bo8g059500	Bo8g059500	0	0	0	1	0	1	1	0
Bo8g059510	Bo8g059510	15	31	6	14	6	32	30	25
Bo8g059540	Bo8g059540	388	1037	614	363	267	522	836	639
Bo8g059550	Bo8g059550	0	0	1	1	1	0	3	2
Bo8g059570	Bo8g059570	0	1	1	0	1	3	3	1
Bo8g059580	Bo8g059580	39	115	27	22	23	100	121	117
Bo8g059590	Bo8g059590	127	329	296	159	96	187	185	159
Bo8g059600	Bo8g059600	19	51	52	36	13	5	4	4
Bo8g059610	Bo8g059610	23	112	134	86	45	97	179	111
Bo8g059620	Bo8g059620	5	13	51	48	37	13	15	19
Bo8g059630	Bo8g059630	33	136	74	82	43	241	219	224
Bo8g059640	Bo8g059640	0	0	0	0	5	3	5	3
Bo8g059650	Bo8g059650	86	280	507	296	341	446	384	345
Bo8g059670	Bo8g059670	6	24	13	11	8	19	17	14
Bo8g059680	Bo8g059680	27	40	58	34	30	76	75	58
Bo8g059690	Bo8g059690	15	18	53	45	51	24	14	15
Bo8g059730	Bo8g059730	15	30	66	57	41	120	104	92
Bo8g059740	Bo8g059740	0	0	15	10	5	0	3	5
Bo8g059750	Bo8g059750	57	142	187	161	117	243	249	233
Bo8g059760	Bo8g059760	91	199	11	6	5	132	221	197
Bo8g059770	Bo8g059770	29	113	158	105	48	71	99	95
Bo8g059780	Bo8g059780	0	0	0	0	0	2	7	6
Bo8g059790	Bo8g059790	2	2	7	0	4	4	6	9
Bo8g059800	Bo8g059800	27	49	88	44	44	51	81	69
Bo8g059810	Bo8g059810	1	2	4	1	0	6	16	3
Bo8g059820	Bo8g059820	6	26	17	7	1	20	26	22
Bo8g059830	Bo8g059830	0	0	0	0	1	0	0	1
Bo8g059840	Bo8g059840	0	15	6	6	0	0	5	4
Bo8g059850	Bo8g059850	69	165	82	42	29	141	160	137
Bo8g059860	Bo8g059860	0	0	0	0	0	0	2	0
Bo8g059870	Bo8g059870	0	0	0	2	1	0	0	1
Bo8g059880	Bo8g059880	0	0	0	0	0	0	3	1
Bo8g059890	Bo8g059890	5	6	133	75	38	171	192	176
Bo8g059900	Bo8g059900	0	0	2	0	0	0	2	0
Bo8g059910	Bo8g059910	0	0	1	0	1	0	1	1
Bo8g059920	Bo8g059920	0	0	0	4	6	10	27	21
Bo8g059930	Bo8g059930	1	1	13	9	7	1	3	1
Bo8g059940	Bo8g059940	129	332	114	93	54	125	148	136
Bo8g059950	Bo8g059950	13	26	23	22	12	14	24	16
Bo8g059960	Bo8g059960	1	1	0	1	0	1	1	2
Bo8g059970	Bo8g059970	0	0	0	0	2	2	2	4
Bo8g059980	Bo8g059980	2	0	0	0	1	1	2	2
Bo8g059990	Bo8g059990	332	797	954	1000	732	656	642	543
Bo8g060000	Bo8g060000	2	5	18	10	14	27	31	19
Bo8g060010	Bo8g060010	32	74	157	155	119	224	186	173
Bo8g060020	Bo8g060020	0	0	0	0	2	4	5	1
Bo8g060030	Bo8g060030	1	1	1	3	0	0	0	0
Bo8g060040	Bo8g060040	0	0	0	1	0	0	1	1
Bo8g060050	Bo8g060050	0	0	1	0	7	1	10	4
Bo8g060060	Bo8g060060	0	0	5	5	3	0	3	2
Bo8g060070	Bo8g060070	33	66	11	11	9	54	66	45
Bo8g060080	Bo8g060080	26	70	44	69	48	119	93	95
Bo8g060090	Bo8g060090	528	1110	834	642	337	896	1261	1199
Bo8g060100	Bo8g060100	66	139	138	85	68	84	159	124
Bo8g060110	Bo8g060110	70	186	217	182	105	430	537	389
Bo8g060120	Bo8g060120	3	4	0	0	1	2	10	3
Bo8g060130	Bo8g060130	5	8	3	6	2	14	9	6
Bo8g060140	Bo8g060140	0	0	0	0	1	2	0	0
Bo8g060150	Bo8g060150	1	1	1	0	1	0	1	1
Bo8g060160	Bo8g060160	0	0	0	1	4	16	38	38
Bo8g060170	Bo8g060170	1	0	8	7	2	0	2	2
Bo8g060180	Bo8g060180	0	0	12	3	9	0	0	1
Bo8g061190	Bo8g061190	0	1	0	0	0	2	11	16
Bo8g061200	Bo8g061200	18	68	40	41	12	27	35	24
Bo8g061230	Bo8g061230	76	185	177	162	89	140	152	115
Bo8g061240	Bo8g061240	10	22	17	11	12	28	23	27
Bo8g061250	Bo8g061250	1	2	4	5	4	0	3	4
Bo8g061260	Bo8g061260	1	0	0	0	1	0	1	1
Bo8g061270	Bo8g061270	0	3	3	1	0	3	11	9
Bo8g061280	Bo8g061280	2	3	0	0	2	2	0	0
Bo8g061290	Bo8g061290	13	36	8	4	2	2	2	1
Bo8g061300	Bo8g061300	0	0	0	0	0	0	1	1
Bo8g061320	Bo8g061320	83	218	147	110	55	180	333	237
Bo8g061330	Bo8g061330	0	0	0	0	0	0	3	1
Bo8g061340	Bo8g061340	0	0	0	0	2	1	0	1
Bo8g061350	Bo8g061350	59	154	233	192	231	293	253	254
Bo8g061360	Bo8g061360	0	1	0	0	0	1	5	3
Bo8g061370	Bo8g061370	598	1296	677	633	317	954	1219	961
Bo8g061380	Bo8g061380	80	193	123	94	58	193	285	240
Bo8g061390	Bo8g061390	60	150	26	19	10	42	47	37
Bo8g061400	Bo8g061400	86	255	186	165	85	333	391	354
Bo8g061410	Bo8g061410	5398	16927	13832	9589	6127	7878	12733	11518
Bo8g061420	Bo8g061420	120	435	159	88	53	221	268	235
Bo8g061430	Bo8g061430	41	101	64	40	18	107	120	94
Bo8g061440	Bo8g061440	94	261	202	191	91	189	294	245
Bo8g061450	Bo8g061450	1088	3839	3603	2430	1852	2864	4359	4041
Bo8g062460	Bo8g062460	0	1	3	1	0	3	0	0
Bo8g062470	Bo8g062470	6	17	12	5	4	20	42	24
Bo8g062480	Bo8g062480	0	2	1	1	0	2	4	2
Bo8g062490	Bo8g062490	0	0	0	0	2	1	9	5
Bo8g062500	Bo8g062500	49	92	64	40	17	53	88	86
Bo8g062520	Bo8g062520	0	0	1	1	2	2	2	3
Bo8g062530	Bo8g062530	885	1294	94	147	203	683	1155	951
Bo8g062550	Bo8g062550	877	1555	2293	2060	1299	1761	2437	2324
Bo8g062560	Bo8g062560	1	0	1	0	0	6	9	9
Bo8g062570	Bo8g062570	0	0	0	0	1	1	1	1
Bo8g062580	Bo8g062580	5	27	0	13	2	4	6	10
Bo8g062590	Bo8g062590	13	32	1	5	1	5	4	12
Bo8g062600	Bo8g062600	23	84	59	50	28	126	90	76
Bo8g062610	Bo8g062610	28	61	34	19	12	101	121	109
Bo8g062620	Bo8g062620	0	0	3	10	14	2	4	4
Bo8g062630	Bo8g062630	0	0	6	4	1	3	4	5
Bo8g062640	Bo8g062640	0	0	1	0	0	0	1	0
Bo8g062650	Bo8g062650	2	16	4	8	2	7	13	7
Bo8g062670	Bo8g062670	0	0	0	0	0	2	3	0
Bo8g062690	Bo8g062690	0	0	0	0	2	16	15	10
Bo8g062700	Bo8g062700	11	33	57	27	23	21	16	24
Bo8g063700	Bo8g063700	108	115	110	92	62	370	423	441
Bo8g063710	Bo8g063710	46	163	108	95	52	284	253	270
Bo8g063720	Bo8g063720	67	50	63	44	46	159	203	216
Bo8g063730	Bo8g063730	25	39	28	34	24	151	187	139
Bo8g063740	Bo8g063740	7	15	252	428	146	46	55	49
Bo8g063760	Bo8g063760	7	70	20	10	14	23	34	17
Bo8g063770	Bo8g063770	29	86	87	55	36	46	82	91
Bo8g063780	Bo8g063780	108	354	180	96	97	315	402	357
Bo8g063790	Bo8g063790	187	123	336	273	197	646	771	892
Bo8g064790	Bo8g064790	11	55	36	46	36	83	93	87
Bo8g064800	Bo8g064800	25	46	28	21	16	74	96	60
Bo8g064810	Bo8g064810	66	198	82	73	48	151	99	108
Bo8g064820	Bo8g064820	86	204	34	22	17	126	155	146
Bo8g064830	Bo8g064830	18	68	108	129	77	129	112	118
Bo8g064840	Bo8g064840	35	75	56	40	35	90	124	122
Bo8g064850	Bo8g064850	378	780	1075	573	471	356	541	504
Bo8g064880	Bo8g064880	0	0	0	0	0	0	2	0
Bo8g064890	Bo8g064890	6	11	121	132	73	31	42	42
Bo8g064900	Bo8g064900	35	144	89	49	63	115	108	71
Bo8g064910	Bo8g064910	0	3	1	2	2	1	0	1
Bo8g064920	Bo8g064920	12	33	26	23	17	55	42	35
Bo8g064930	Bo8g064930	2	16	28	14	12	31	22	30
Bo8g064940	Bo8g064940	3	2	13	12	4	0	0	0
Bo8g064960	Bo8g064960	12	38	38	22	20	62	69	65
Bo8g064970	Bo8g064970	27	41	59	18	19	110	157	185
Bo8g064980	Bo8g064980	0	1	3	0	0	0	2	3
Bo8g064990	Bo8g064990	75	215	140	112	99	225	277	263
Bo8g065000	Bo8g065000	51	159	74	66	37	128	238	202
Bo8g065020	Bo8g065020	0	0	0	0	0	1	1	0
Bo8g065030	Bo8g065030	52	207	174	116	99	264	264	254
Bo8g065040	Bo8g065040	119	296	154	101	72	279	431	361
Bo8g065050	Bo8g065050	308	960	693	538	372	635	658	585
Bo8g065060	Bo8g065060	155	224	87	100	74	382	488	401
Bo8g065070	Bo8g065070	54	58	45	33	53	233	283	266
Bo8g065080	Bo8g065080	79	256	180	109	82	518	511	515
Bo8g065090	Bo8g065090	217	560	504	345	194	784	929	983
Bo8g065100	Bo8g065100	1	0	0	2	3	1	2	5
Bo8g065110	Bo8g065110	1	5	3	0	3	4	12	9
Bo8g065120	Bo8g065120	97	301	173	104	65	222	208	210
Bo8g065130	Bo8g065130	13	30	17	15	5	75	83	73
Bo8g065140	Bo8g065140	4	21	9	11	7	20	23	28
Bo8g065150	Bo8g065150	315	833	450	319	157	430	728	613
Bo8g065160	Bo8g065160	10	48	17	14	16	3	10	5
Bo8g065170	Bo8g065170	0	3	6	3	2	1	7	3
Bo8g065200	Bo8g065200	163	433	216	182	97	575	674	609
Bo8g065210	Bo8g065210	1	9	2	3	0	6	10	15
Bo8g065220	Bo8g065220	0	0	0	0	0	2	0	2
Bo8g065230	Bo8g065230	2	0	1	4	17	14	17	18
Bo8g065250	Bo8g065250	33	175	48	59	38	103	133	110
Bo8g065270	Bo8g065270	0	0	0	0	1	0	1	2
Bo8g065300	Bo8g065300	10	14	13	10	5	6	14	10
Bo8g065310	Bo8g065310	0	0	2	0	3	11	22	18
Bo8g065320	Bo8g065320	0	0	115	41	49	0	0	2
Bo8g065330	Bo8g065330	17	29	71	45	30	60	81	100
Bo8g065340	Bo8g065340	1	0	0	0	0	1	1	0
Bo8g065350	Bo8g065350	254	578	413	397	193	783	678	607
Bo8g065360	Bo8g065360	646	1304	818	653	400	1096	1258	1210
Bo8g065370	Bo8g065370	547	1264	852	690	377	437	780	668
Bo8g065380	Bo8g065380	0	0	0	0	1	2	4	1
Bo8g065390	Bo8g065390	0	0	0	0	1	0	2	1
Bo8g065400	Bo8g065400	0	0	2	1	1	4	6	1
Bo8g065410	Bo8g065410	305	312	154	94	140	327	356	469
Bo8g065450	Bo8g065450	2	1	2	1	1	2	3	1
Bo8g065460	Bo8g065460	11	31	24	17	18	99	69	82
Bo8g065470	Bo8g065470	1727	4678	7801	6646	3840	4744	7291	6304
Bo8g065490	Bo8g065490	0	0	0	1	1	0	3	1
Bo8g065520	Bo8g065520	0	0	0	1	4	2	16	13
Bo8g065530	Bo8g065530	0	0	0	0	0	2	0	0
Bo8g065550	Bo8g065550	0	0	0	0	1	3	3	7
Bo8g065560	Bo8g065560	0	0	0	0	1	0	1	2
Bo8g065600	Bo8g065600	0	0	1	0	0	0	1	2
Bo8g065610	Bo8g065610	1	2	17	13	5	18	47	41
Bo8g065660	Bo8g065660	0	8	0	2	0	0	0	0
Bo8g065690	Bo8g065690	1	0	1	1	0	1	4	3
Bo8g065700	Bo8g065700	55	126	110	44	30	108	116	100
Bo8g065710	Bo8g065710	62	186	92	62	32	176	187	145
Bo8g065720	Bo8g065720	61	117	212	117	89	114	138	135
Bo8g065730	Bo8g065730	4	9	16	12	9	13	19	13
Bo8g065740	Bo8g065740	627	1324	2576	1571	1228	1598	2809	2592
Bo8g065750	Bo8g065750	21	60	122	79	81	181	294	275
Bo8g065760	Bo8g065760	8	22	49	20	30	57	72	70
Bo8g065780	Bo8g065780	1	0	1	0	0	0	0	0
Bo8g065790	Bo8g065790	0	0	0	0	5	1	1	2
Bo8g065800	Bo8g065800	11	27	13	9	9	26	39	42
Bo8g065810	Bo8g065810	41	88	68	33	22	57	98	74
Bo8g065820	Bo8g065820	18	89	82	48	31	135	128	126
Bo8g065830	Bo8g065830	58	121	53	59	34	179	230	184
Bo8g065840	Bo8g065840	0	0	0	0	2	0	1	1
Bo8g065850	Bo8g065850	0	0	0	1	2	0	9	8
Bo8g065860	Bo8g065860	2	6	0	0	2	8	11	16
Bo8g065890	Bo8g065890	0	0	0	0	0	0	1	2
Bo8g065900	Bo8g065900	0	0	0	0	0	1	1	0
Bo8g065910	Bo8g065910	0	0	0	0	1	0	1	0
Bo8g065920	Bo8g065920	0	0	3	1	1	0	2	3
Bo8g065930	Bo8g065930	25	92	22	10	7	39	95	97
