Supplementary Table 2: Kale vs TO1000 DEGs,,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,TO1000_1,TO1000_2,TO1000_3,Kale_Mean,TO1000_Mean,KvT_log2FC,KvT_padj
Bo1g033110,15.70257759,27.02175871,24.29197507,8.697237939,6.732628512,7.279035628,7.569634026,22.33877046,1.555862558,0.043858701
Bo1g033130,22.43225371,18.33619341,20.45640006,44.35591349,48.62453925,37.20395988,43.39480421,20.40828239,-1.084655655,0.025623163
Bo1g033150,28.41418803,27.98682152,33.24165009,4.34861897,8.228768181,8.896599101,7.157995417,29.88088655,2.047728968,0.000827198
Bo1g033170,87.48578946,67.55439677,84.38265023,32.17978038,16.45753636,16.17563473,21.60431716,79.80761215,1.895933833,5.96E-07
Bo1g033250,8.972901483,12.54581654,2.557050007,36.52839935,27.67858388,14.55807126,26.25501816,8.025256011,-1.672680616,0.047945729
Bo1g033260,0,0,1.278525003,40.00729452,30.67086322,23.45467036,31.37760937,0.426175001,-6.490187912,1.35E-05
Bo1g034350,1.49548358,0,0,24.35226623,29.92279339,30.73370599,28.3362552,0.498494527,-5.525168168,5.30E-05
Bo1g034390,6.729676112,6.755439677,15.34230004,0,0,0,0,9.60913861,6.000272643,0.001168368
Bo1g034430,12.71161043,12.54581654,15.34230004,0.869723794,1.496139669,2.426345209,1.597402891,13.53324234,3.067330105,0.002449981
Bo1g034450,8.225159692,8.685565299,3.83557501,0.869723794,0.748069835,0,0.539264543,6.915433334,3.701428136,0.038125311
Bo1g034460,37.38708951,24.12657028,26.84902507,82.62376042,77.7992628,98.67137185,86.36479836,29.45422829,-1.532710944,6.20E-06
Bo1g034480,0,0,0,6.088066558,15.70946653,4.852690419,8.883407835,0,-5.636212268,0.004163674
Bo1g034660,0,0.965062811,0,4.34861897,14.96139669,12.13172605,10.48058057,0.321687604,-4.912997639,0.009233594
Bo1g034690,21.68451192,19.30125622,20.45640006,0,0,0,0,20.48072273,7.109194858,7.51E-07
Bo1g034700,32.15289698,30.88200995,43.46985012,3.478895176,4.488419008,4.043908682,4.003740955,35.50158568,3.130974892,5.97E-08
Bo1g034710,13.45935222,10.61569092,5.114100014,0.869723794,0.748069835,0,0.539264543,9.729714386,4.206534593,0.004565723
Bo1g034720,72.53095365,122.562977,86.93970023,0,0.748069835,0.808781736,0.518950524,94.01121029,7.452810103,3.91E-10
Bo1g035730,196.6560908,247.0560796,138.0807004,0,2.992279339,0,0.997426446,193.9309569,7.506960169,9.43E-20
Bo1g035740,6.729676112,14.47594217,5.114100014,0,0,0,0,8.77323943,5.888720745,0.002554745
Bo1g036970,29.90967161,17.3711306,19.17787505,1.739447588,3.740349173,3.235126946,2.904974569,22.15289242,2.928620268,7.96E-05
Bo1g037040,56.08063427,41.49770087,23.01345006,0.869723794,2.244209504,4.043908682,2.385947327,40.19726173,4.074557232,1.81E-07
Bo1g037050,38.1348313,64.65920834,52.41952514,4.34861897,8.228768181,16.98441647,9.853934539,51.73785493,2.380703695,1.74E-06
Bo1g037060,158.5212595,113.8774117,134.2451254,33.91922796,54.60909793,39.63030509,42.71954366,135.5479322,1.663329542,4.13E-08
Bo1g037090,19.44128655,20.26631903,15.34230004,0,2.992279339,1.617563473,1.53661427,18.34996854,3.539097363,0.000872496
Bo1g037200,44.11676562,96.5062811,54.97657515,21.74309485,32.91507272,39.63030509,31.42949089,65.19987396,1.046894009,0.015956247
Bo1g037250,36.63934772,27.02175871,25.57050007,13.9155807,14.21332686,12.13172605,13.4202112,29.74386883,1.161332037,0.026835264
Bo1g037270,15.70257759,31.84707276,37.0772251,70.44762731,85.27996115,64.70253892,73.47670912,28.20895849,-1.414605925,0.000873822
Bo1g037280,871.8669274,618.6052619,831.0412522,320.0583562,372.5387776,363.9517814,352.1829717,773.8378138,1.135348657,3.42E-08
Bo1g037300,32.15289698,49.21820336,37.0772251,13.9155807,16.45753636,13.74928952,14.70746886,39.48277515,1.419463992,0.004902092
Bo1g037430,97.95417452,79.1351505,147.0303754,13.9155807,17.95367603,28.30736078,20.0588725,108.0399001,2.418866369,4.67E-10
Bo1g037550,16.45031938,37.63744963,16.62082504,49.57425625,53.86102809,50.9532494,51.46284458,23.56953135,-1.124955062,0.033349774
Bo1g037570,35.89160593,55.97364304,42.19132511,10.43668553,6.732628512,0.808781736,5.992698592,44.68552469,2.907301809,2.35E-06
Bo1g037580,67.29676112,68.51945958,44.74837512,10.43668553,10.47297768,8.087817365,9.665826859,60.18819861,2.647427396,6.72E-09
Bo1g037790,5.234192532,8.685565299,10.22820003,21.74309485,29.92279339,22.64588862,24.77059228,8.049319286,-1.661219721,0.015284671
Bo1g037800,2.990967161,5.790376866,2.557050007,123.5007787,71.06663429,90.58355448,95.0503225,3.779464678,-4.640211624,9.68E-17
Bo1g037810,3.738708951,12.54581654,5.114100014,52.18342764,45.63225991,54.18837634,50.6680213,7.132875169,-2.84093808,2.01E-07
Bo1g038910,30.6574134,44.39288931,65.20477518,162.6383495,121.1873132,121.3172605,135.047641,46.75169263,-1.556135213,9.88E-06
Bo1g038920,97.95417452,82.03033894,79.26855021,427.9041066,272.2974198,267.7067548,322.6360937,86.41768789,-1.893043288,1.10E-12
Bo1g039040,29.90967161,39.56757525,42.19132511,10.43668553,14.21332686,14.55807126,13.06936121,37.22285732,1.496634683,0.004445238
Bo1g039090,11.21612685,4.825314055,3.83557501,0,0,0,0,6.625671973,5.495130299,0.010772161
Bo1g039130,5.234192532,1.930125622,8.949675024,20.00364726,12.71718719,20.21954341,17.64679262,5.371331059,-1.756775635,0.045601692
Bo1g039210,33.64838056,26.0566959,24.29197507,59.14121799,79.29540247,82.49573712,73.64411919,27.99901717,-1.382493297,0.001013643
Bo1g039260,29.16192982,26.0566959,19.17787505,0,0,3.235126946,1.078375649,24.79883359,4.533273438,3.09E-05
Bo1g039280,72.53095365,72.37971083,62.64772517,21.74309485,27.67858388,29.11614251,26.17927375,69.18612988,1.402958424,0.000407097
Bo1g039300,367.8889608,299.1694714,497.3462263,783.6211383,733.1084379,843.5593511,786.7629758,388.1348862,-1.022563746,8.40E-05
Bo1g039310,107.6748178,88.78577861,65.20477518,180.0328253,241.6265566,230.5027949,217.3873923,87.22179053,-1.304741306,7.54E-06
Bo1g039500,10.46838506,0.965062811,6.392625017,0,0,0,0,5.942024297,5.333447675,0.008812643
Bo1g039690,0,0,0,39.13757073,14.96139669,25.07223383,26.39040042,0,-7.200317463,2.32E-06
Bo1g039770,0.74774179,0,3.83557501,11.30640932,8.976838016,8.087817365,9.457021567,1.527772267,-2.802958537,0.038302352
Bo1g039900,13.45935222,12.54581654,15.34230004,0.869723794,0,0,0.289907931,13.7824896,5.571677133,0.000942036
Bo1g039960,38.88257309,34.7422612,48.58395013,0,0,0.808781736,0.269593912,40.73626147,7.133765409,6.83E-07
Bo1g039980,11.21612685,7.720502488,8.949675024,23.48254244,25.43437438,24.26345209,24.3934563,9.295434789,-1.379531185,0.041535115
Bo1g040200,6.729676112,7.720502488,12.78525003,0.869723794,2.244209504,0.808781736,1.307571678,9.078476212,2.757905035,0.046523539
Bo1g040230,678.9495455,513.4134155,603.4638016,265.2657572,275.2896991,280.6472626,273.7342396,598.6089209,1.129744081,1.39E-09
Bo1g040340,84.49482229,69.48452239,117.6243003,6.088066558,11.22104752,5.661472155,7.656862077,90.53454834,3.544698812,3.05E-13
Bo1g040350,165.2509356,184.3269969,231.4130256,544.447095,570.029214,597.6897033,570.7220041,193.6636527,-1.565944102,1.36E-11
Bo1g040570,11.21612685,9.65062811,17.89935005,41.74674211,32.91507272,36.39517814,37.01899766,12.922035,-1.545300661,0.007403358
Bo1g040750,5.234192532,12.54581654,3.83557501,48.70453246,26.18244421,37.20395988,37.36364552,7.205194695,-2.358495741,0.000647786
Bo1g041750,17.19806118,12.54581654,8.949675024,0,0,0,0,12.89785091,6.450255309,0.000187188
Bo1g042900,189.1786729,216.1740697,176.4364505,430.513278,386.0040347,399.5381778,405.3518302,193.929731,-1.060986933,2.86E-08
Bo1g043080,22.43225371,17.3711306,29.40607508,58.27149419,62.83786611,46.90934072,56.00623367,23.06981979,-1.298731193,0.001019679
Bo1g043200,1.49548358,0,0,6.088066558,6.732628512,8.896599101,7.239098057,0.498494527,-3.596212249,0.04563606
Bo1g045300,24.67547908,18.33619341,33.24165009,0,0,0.808781736,0.269593912,25.41777419,6.451388142,2.54E-05
Bo1g045330,4986.689999,2495.652429,5238.116939,2008.19224,1866.434237,1933.797132,1936.141203,4240.153122,1.130847853,4.81E-06
Bo1g046400,91.22449841,87.8207158,70.31887519,168.726416,209.4595537,215.9447236,198.0435645,83.12136313,-1.243858613,8.15E-07
Bo1g046560,8.225159692,11.58075373,8.949675024,0,0,0,0,9.58519615,6.01154541,0.001268681
Bo1g046720,20.93677013,23.16150746,15.34230004,53.05315143,44.88419008,40.43908682,46.12547611,19.81352588,-1.20380904,0.014897369
Bo1g047720,400.0418578,461.3000237,313.2386258,171.3355874,161.5830843,173.8880733,168.9355817,391.5268358,1.216230238,7.02E-09
Bo1g047860,56.08063427,41.49770087,40.91280011,16.52475208,18.70174587,12.13172605,15.78607467,46.16371175,1.553481269,0.002721048
Bo1g047960,7.477417902,11.58075373,14.06377504,89.58155078,98.74521817,76.02548323,88.11741739,11.04064889,-3.041135655,4.23E-12
Bo1g047970,53.8374089,49.21820336,42.19132511,0,0,0,0,48.41564579,8.352591442,2.02E-09
Bo1g048320,13.45935222,13.51087935,14.06377504,0,0,0,0,13.67800221,6.524440392,9.11E-05
Bo1g049340,2475.025326,5207.478928,3553.020985,347.8895176,471.2839958,510.3412757,443.1715964,3745.175079,3.078401183,1.94E-39
Bo1g049350,4650.953935,5223.884996,5056.566389,1769.887921,1594.136818,1586.020985,1650.015241,4977.135107,1.59283571,2.68E-24
Bo1g049360,88.98127304,74.30983645,83.10412522,37.39812314,33.66314256,37.20395988,36.08840853,82.1317449,1.189566812,0.000268103
Bo1g049450,884.5785378,622.4655131,579.1718266,166.1172446,383.0117553,334.0268572,294.3852857,695.4052925,1.240281886,1.67E-05
Bo1g049590,15.70257759,5.790376866,6.392625017,0,0,0,0,9.295193159,6.000902738,0.000134143
Bo1g050680,20.18902834,13.51087935,11.50672503,0,0,0,0,15.06887757,6.675880337,2.68E-05
Bo1g050800,18.69354476,10.61569092,8.949675024,0.869723794,0,0,0.289907931,12.75297023,5.474828134,0.00166837
Bo1g050900,0,0,0,3.478895176,5.984558677,6.470253892,5.311235915,0,-4.892163448,0.035873084
Bo1g050960,154.7825506,101.3315952,74.1544502,0,0,0,0,110.089532,9.541835802,8.68E-13
Bo1g051030,238.5296311,213.2788812,205.8425256,38.26784693,52.36488842,54.18837634,48.2737039,219.2170126,2.181785478,2.29E-16
Bo1g051040,213.1064102,330.0514814,271.0473007,100.0182363,151.1101066,115.6557883,122.2613771,271.4017308,1.145789001,1.68E-05
Bo1g051130,37.38708951,27.98682152,28.12755008,12.17613312,11.22104752,7.279035628,10.22540542,31.1671537,1.618077288,0.003512785
Bo1g051280,117.3954611,136.0738564,132.9666004,42.6164659,37.40349173,33.1600512,37.72666961,128.8119726,1.771008493,8.11E-09
Bo1g051290,43.36902383,51.14832898,29.40607508,97.40906492,119.6911735,130.2138596,115.771366,41.3078093,-1.471386488,3.82E-06
Bo1g051300,87.48578946,54.04351742,53.69805014,11.30640932,15.70946653,11.32294431,12.77960672,65.07578567,2.352735817,2.28E-07
Bo1g051320,20.93677013,18.33619341,21.73492506,0.869723794,0.748069835,1.617563473,1.078452367,20.33596286,4.239711804,9.19E-05
Bo1g051400,0,0,0,20.87337105,22.44209504,46.10055898,29.80534169,0,-7.379118928,4.13E-07
Bo1g051420,9.720643273,6.755439677,1.278525003,0,0,0,0,5.918202651,5.336214812,0.020869533
Bo1g051490,225.8180206,312.6803508,181.5505505,43.4861897,41.89191074,38.01274161,41.13028068,240.0163073,2.548487508,2.30E-21
Bo1g051500,0,0,0,10.43668553,10.47297768,18.60197994,13.17054772,0,-6.20065999,0.000328127
Bo1g051510,276.6644624,301.099597,262.0976257,116.5429884,112.958545,113.2294431,114.2436588,279.953895,1.294554277,3.63E-10
Bo1g051520,23.92773729,28.95188433,16.62082504,63.48983696,51.61681859,60.65863024,58.58842859,23.16681555,-1.321557356,0.003012998
Bo1g051540,1.49548358,3.860251244,1.278525003,17.39447588,28.42665372,27.49857904,24.43990288,2.211419943,-3.459413506,0.000278821
Bo1g051580,59.07160143,68.51945958,69.04035019,124.3705025,143.6294082,152.0509665,140.0169591,65.54380373,-1.101678881,0.000110944
Bo1g051730,36.63934772,42.46276368,46.02690012,7.827514145,8.976838016,8.087817365,8.297389842,41.70967051,2.321463462,1.21E-05
Bo1g051790,54.58515069,59.83389428,44.74837512,8.697237939,7.480698346,12.94050778,9.706148023,53.0558067,2.457685114,3.86E-07
Bo1g051830,22.43225371,54.04351742,42.19132511,6.957790352,5.236488842,5.661472155,5.951917116,39.55569875,2.729582343,4.52E-05
Bo1g051840,0,0,0,6.957790352,4.488419008,4.852690419,5.432966593,0,-4.920669903,0.014442239
Bo1g052890,14.20709401,5.790376866,2.557050007,0,0,0,0,7.518173629,5.682431382,0.006826226
Bo1g052920,87.48578946,85.89059018,77.99002521,271.3538237,273.7935595,360.7166545,301.9546792,83.78880162,-1.844800874,2.92E-16
Bo1g053030,173.4760953,41.49770087,109.9531503,0,3.740349173,1.617563473,1.785970882,108.3089822,5.885965067,2.96E-08
Bo1g053100,53.08966711,59.83389428,92.05380025,128.7191215,168.3157128,178.7407638,158.591866,68.32578721,-1.236086837,3.98E-05
Bo1g053110,131.6025551,93.61109267,79.26855021,1.739447588,0.748069835,0,0.829172474,101.494066,6.980010274,9.90E-13
Bo1g053210,32.15289698,21.23138184,26.84902507,9.566961733,12.71718719,10.51416257,10.9327705,26.74443463,1.291759068,0.041918617
Bo1g053240,15.70257759,20.26631903,14.06377504,2.609171382,0.748069835,1.617563473,1.65826823,16.67755722,3.35930384,0.001214498
Bo1g053270,77.76514618,45.35795212,23.01345006,6.957790352,14.21332686,11.32294431,10.83135384,48.71218279,2.182331285,2.42E-05
Bo1g053420,135.341264,75.27489926,124.0169253,7.827514145,14.21332686,18.60197994,13.54760698,111.5443629,3.033684353,1.23E-16
Bo1g053450,22.43225371,37.63744963,51.14100014,4.34861897,6.732628512,8.087817365,6.389688282,37.07023449,2.516110816,0.000138263
Bo1g053670,0.74774179,0,0,6.088066558,5.236488842,5.661472155,5.662009185,0.249247263,-4.020050274,0.047115753
Bo1g053750,116.6477193,101.3315952,145.7518504,346.15007,463.8032975,346.9673649,385.6402441,121.2437216,-1.677370263,1.35E-12
Bo1g053760,71.78321186,61.76401991,46.02690012,14.7853045,34.41121239,15.36685299,21.52112329,59.85804396,1.47471388,0.001358084
Bo1g053770,0,0,0,3.478895176,8.228768181,4.043908682,5.250524013,0,-4.877091643,0.038701698
Bo1g054780,148.0528745,119.6677886,90.77527524,46.09536108,57.60137727,61.46741197,55.05471677,119.4986461,1.126771242,0.000229296
Bo1g054820,14.9548358,3.860251244,12.78525003,1.739447588,0,1.617563473,1.119003687,10.53344569,3.268968154,0.026790363
Bo1g054860,20.93677013,13.51087935,33.24165009,3.478895176,5.236488842,7.279035628,5.331473215,22.56309986,2.061311993,0.006762068
Bo1g054930,29.90967161,27.02175871,19.17787505,5.218342764,5.984558677,4.043908682,5.082270041,25.36976846,2.331079186,0.000130942
Bo1g054970,59.81934322,47.28807774,47.30542513,20.00364726,17.2056062,20.21954341,19.14293229,51.47094869,1.433853744,0.003584607
Bo1g055000,856.1643498,1121.402986,1345.008304,69.57790352,79.29540247,65.51132065,71.46154221,1107.525213,3.95018174,4.79E-84
Bo1g055010,105.4315924,124.4931026,145.7518504,48.70453246,47.87646942,37.20395988,44.59498725,125.2255151,1.483018464,1.46E-06
Bo1g055030,0.74774179,3.860251244,5.114100014,153.9411115,104.7297768,86.5396458,115.0701781,3.240697683,-5.301333959,1.16E-18
Bo1g055040,10.46838506,11.58075373,6.392625017,0,0.748069835,2.426345209,1.058138348,9.480587938,3.158994558,0.036781291
Bo1g055050,616.8869769,683.2644702,658.4403768,279.1813379,246.8630454,246.6784296,257.574271,652.8639413,1.341901134,1.05E-12
Bo1g055080,20.18902834,27.98682152,19.17787505,0.869723794,1.496139669,1.617563473,1.327808979,22.45124164,4.069618114,9.73E-05
Bo1g055190,38.88257309,45.35795212,51.14100014,5.218342764,7.480698346,8.896599101,7.198546737,45.12717512,2.637368465,4.08E-06
Bo1g055210,366.3934772,448.7542071,276.1614007,98.27878872,133.1564306,117.2733518,116.2361904,363.769695,1.646936398,9.18E-12
Bo1g055230,44.86450741,36.67238682,69.04035019,6.088066558,5.984558677,3.235126946,5.10258406,50.19241481,3.28783588,1.16E-08
Bo1g055440,9.720643273,4.825314055,10.22820003,0,0,0,0,8.258052452,5.795177509,0.002523878
Bo1g055480,0.74774179,0.965062811,1.278525003,6.957790352,12.71718719,16.17563473,11.95020409,0.997109868,-3.631659184,0.013564276
Bo1g056700,62.81031038,58.86883147,49.86247513,17.39447588,12.71718719,5.661472155,11.92437841,57.18053899,2.272602307,1.65E-06
Bo1g057110,6.729676112,4.825314055,7.671150021,19.13392347,26.18244421,29.11614251,24.81083673,6.408713396,-1.964869421,0.005470974
Bo1g057190,0,0,0,56.53204661,35.15928223,46.90934072,46.20022318,0,-8.008868829,4.99E-09
Bo1g057310,43.36902383,18.33619341,20.45640006,70.44762731,68.82242479,77.6430467,72.30436627,27.38720577,-1.372245452,0.004375741
Bo1g057440,84.49482229,60.79895709,62.64772517,0,0.748069835,1.617563473,0.788544436,69.31383485,6.434795172,4.11E-11
Bo1g057560,0,0,0,12.17613312,5.984558677,1.617563473,6.592751755,0,-5.193975982,0.002018266
Bo1g057570,0,0,1.278525003,9.566961733,4.488419008,4.852690419,6.302690387,0.426175001,-4.169254256,0.021795814
Bo1g057650,0.74774179,0,3.83557501,29.57060899,32.16700289,35.5863964,32.4413361,1.527772267,-4.639262308,9.97E-07
Bo1g057660,91.22449841,114.8424745,90.77527524,27.83116141,36.6554219,25.07223383,29.85293904,98.94741605,1.725334482,1.81E-07
Bo1g058760,40.37805667,21.23138184,24.29197507,0,0,0.808781736,0.269593912,28.63380453,6.637216214,1.12E-05
Bo1g058820,7.477417902,19.30125622,12.78525003,1.739447588,1.496139669,0.808781736,1.348122998,13.18797472,3.285944999,0.004945688
Bo1g059170,13.45935222,3.860251244,12.78525003,0,0.748069835,0.808781736,0.518950524,10.03495117,4.237659898,0.016674087
Bo1g059220,80.75611334,86.85565299,102.2820003,20.00364726,27.67858388,25.88101557,24.52108224,89.96458887,1.86469045,4.97E-08
Bo1g059230,0.74774179,1.930125622,1.278525003,13.9155807,5.984558677,12.13172605,10.67728848,1.318797472,-3.046692129,0.021330099
Bo1g059270,21.68451192,44.39288931,11.50672503,103.4971315,98.74521817,101.9064988,101.3829495,25.86137542,-1.951434736,3.09E-06
Bo1g059280,35.89160593,42.46276368,44.74837512,87.84210319,77.05119297,86.5396458,83.81098065,41.03424825,-1.038888687,0.003433641
Bo1g059350,17.19806118,15.44100498,16.62082504,1.739447588,5.236488842,3.235126946,3.403687792,16.41996373,2.254884208,0.023811743
Bo1g059390,29.90967161,18.33619341,14.06377504,180.0328253,159.3388748,132.6402048,157.3373016,20.76988002,-2.867011091,6.38E-21
Bo1g059440,8.972901483,9.65062811,11.50672503,26.09171382,22.44209504,41.24786856,29.92722581,10.04341821,-1.587985824,0.015830804
Bo1g060450,0,0,0,3.478895176,9.72490785,5.661472155,6.28842506,0,-5.137619588,0.019465157
Bo1g060560,91.22449841,90.71590424,53.69805014,9.566961733,12.71718719,14.55807126,12.28074006,78.54615093,2.681776123,1.63E-09
Bo1g061640,23.1799955,63.69414553,44.74837512,13.9155807,14.96139669,13.74928952,14.20875564,43.87417205,1.617114738,0.004731738
Bo1g062650,9342.285927,9941.112016,10747.28118,3100.565325,3583.254508,3761.643856,3481.82123,10010.22637,1.523368325,5.53E-23
Bo1g063740,62.06256859,74.30983645,57.53362516,20.87337105,11.96911735,16.17563473,16.33937438,64.6353434,1.994628696,1.61E-06
Bo1g065030,22.43225371,22.19644465,16.62082504,0.869723794,1.496139669,1.617563473,1.327808979,20.4165078,3.936871903,0.000203867
Bo1g065040,0,0,6.392625017,84.36320801,62.83786611,36.39517814,61.19875075,2.130875006,-4.93152771,0.019826184
Bo1g067360,0,0,1.278525003,37.39812314,46.38032975,44.48299551,42.75381613,0.426175001,-6.938415722,1.21E-06
Bo1g067400,92.71998199,89.75084142,65.20477518,139.155807,211.7037632,177.1232003,175.9942568,82.55853286,-1.082794351,0.000150122
Bo1g068550,80.00837155,65.62427115,49.86247513,131.3282929,145.8736178,124.5523874,133.9180994,65.16503928,-1.022421674,0.000597832
Bo1g070730,0,0,0,3.478895176,3.740349173,4.043908682,3.754384344,0,-4.390439076,0.043642868
Bo1g070810,14.20709401,2.895188433,12.78525003,0,0,0,0,9.962510827,6.068778658,0.000505696
Bo1g070870,14.20709401,18.33619341,15.34230004,34.78895176,33.66314256,37.20395988,35.21868473,15.96186249,-1.144902897,0.025674447
Bo1g070960,0,2.895188433,2.557050007,10.43668553,12.71718719,19.41076168,14.18821146,1.817412813,-3.07446942,0.01234078
Bo1g071000,2.243225371,0,1.278525003,230.4768054,199.7346458,201.3866524,210.5327012,1.173916791,-7.381250107,3.93E-20
Bo1g071010,0,0,0,6.957790352,2.992279339,12.94050778,7.630192491,0,-5.410234482,0.002770236
